date,datetime,cash_type,card,money,coffee_name
8/11/2024,43:10.1,card,ANON-0000-0000-0487,32.82,Latte
8/11/2024,39:29.9,card,ANON-0000-0000-0488,32.82,Cappuccino
8/12/2024,26:19.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate
8/12/2024,15:04.8,card,ANON-0000-0000-0489,27.92,Americano with Milk
8/12/2024,19:29.5,card,ANON-0000-0000-0490,23.02,Americano
8/12/2024,20:23.6,card,ANON-0000-0000-0490,32.82,Latte
8/12/2024,44:28.4,card,ANON-0000-0000-0491,32.82,Latte
8/12/2024,04:03.4,card,ANON-0000-0000-0492,18.12,Espresso
8/12/2024,05:06.9,card,ANON-0000-0000-0492,27.92,Americano with Milk
8/12/2024,33:33.1,card,ANON-0000-0000-0493,27.92,Americano with Milk
8/12/2024,05:04.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/2024,25:49.4,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/2024,37:38.0,card,ANON-0000-0000-0494,32.82,Latte
8/12/2024,58:20.1,card,ANON-0000-0000-0134,32.82,Cappuccino
8/12/2024,59:18.5,card,ANON-0000-0000-0134,32.82,Cappuccino
8/13/2024,44:30.2,card,ANON-0000-0000-0495,27.92,Americano with Milk
8/13/2024,14:21.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/2024,45:56.4,card,ANON-0000-0000-0385,27.92,Americano with Milk
8/13/2024,42:08.8,card,ANON-0000-0000-0141,23.02,Cortado
8/13/2024,59:47.6,card,ANON-0000-0000-0496,32.82,Latte
8/13/2024,01:41.5,card,ANON-0000-0000-0497,27.92,Americano with Milk
8/13/2024,45:39.7,card,ANON-0000-0000-0494,32.82,Latte
8/13/2024,47:56.7,card,ANON-0000-0000-0498,32.82,Cappuccino
8/13/2024,55:29.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/2024,29:34.5,card,ANON-0000-0000-0499,32.82,Latte
8/13/2024,30:37.1,card,ANON-0000-0000-0499,32.82,Cocoa
8/13/2024,44:23.0,card,ANON-0000-0000-0500,32.82,Cappuccino
8/13/2024,00:44.7,card,ANON-0000-0000-0501,23.02,Cortado
8/14/2024,35:48.1,card,ANON-0000-0000-0475,32.82,Latte
8/14/2024,36:55.6,card,ANON-0000-0000-0472,32.82,Cappuccino
8/14/2024,09:29.1,card,ANON-0000-0000-0141,23.02,Cortado
8/14/2024,39:07.9,card,ANON-0000-0000-0095,18.12,Espresso
8/14/2024,49:17.0,card,ANON-0000-0000-0502,23.02,Americano
8/14/2024,51:04.9,card,ANON-0000-0000-0450,23.02,Americano
8/14/2024,21:27.3,card,ANON-0000-0000-0503,32.82,Latte
8/14/2024,24:22.8,card,ANON-0000-0000-0504,23.02,Americano
8/14/2024,10:03.7,card,ANON-0000-0000-0505,23.02,Cortado
8/14/2024,59:18.3,card,ANON-0000-0000-0506,27.92,Americano with Milk
8/14/2024,34:51.7,card,ANON-0000-0000-0012,32.82,Latte
8/14/2024,35:48.5,card,ANON-0000-0000-0012,23.02,Cortado
8/14/2024,41:33.0,card,ANON-0000-0000-0507,32.82,Latte
8/15/2024,36:11.2,card,ANON-0000-0000-0141,23.02,Cortado
8/15/2024,37:02.2,card,ANON-0000-0000-0508,32.82,Cappuccino
8/15/2024,38:04.9,card,ANON-0000-0000-0509,32.82,Hot Chocolate
8/15/2024,38:49.7,card,ANON-0000-0000-0509,32.82,Latte
8/15/2024,38:37.6,card,ANON-0000-0000-0232,32.82,Latte
8/15/2024,48:13.6,card,ANON-0000-0000-0510,32.82,Latte
8/15/2024,17:48.2,card,ANON-0000-0000-0012,23.02,Americano
8/15/2024,18:50.8,card,ANON-0000-0000-0012,18.12,Espresso
8/15/2024,53:52.2,card,ANON-0000-0000-0511,27.92,Americano with Milk
8/15/2024,10:58.2,card,ANON-0000-0000-0512,32.82,Hot Chocolate
8/15/2024,11:54.0,card,ANON-0000-0000-0512,27.92,Americano with Milk
8/15/2024,41:30.2,card,ANON-0000-0000-0513,27.92,Americano with Milk
8/15/2024,42:38.0,card,ANON-0000-0000-0513,23.02,Americano
8/15/2024,40:41.5,card,ANON-0000-0000-0514,32.82,Cappuccino
8/15/2024,35:20.1,card,ANON-0000-0000-0040,18.12,Espresso
8/15/2024,36:11.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/16/2024,29:16.7,card,ANON-0000-0000-0513,32.82,Latte
8/16/2024,54:17.5,card,ANON-0000-0000-0515,23.02,Americano
8/16/2024,36:12.8,card,ANON-0000-0000-0429,27.92,Americano with Milk
8/16/2024,18:51.7,card,ANON-0000-0000-0012,18.12,Espresso
8/16/2024,19:39.3,card,ANON-0000-0000-0012,18.12,Espresso
8/17/2024,16:53.5,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/17/2024,18:09.0,card,ANON-0000-0000-0516,32.82,Cappuccino
8/17/2024,53:41.3,card,ANON-0000-0000-0517,27.92,Americano with Milk
8/17/2024,58:41.6,card,ANON-0000-0000-0141,23.02,Cortado
8/17/2024,59:28.3,card,ANON-0000-0000-0141,23.02,Cortado
8/17/2024,18:40.2,card,ANON-0000-0000-0518,27.92,Americano with Milk
8/17/2024,31:54.8,card,ANON-0000-0000-0277,23.02,Cortado
8/17/2024,33:49.0,card,ANON-0000-0000-0192,32.82,Latte
8/17/2024,48:58.9,card,ANON-0000-0000-0456,32.82,Cappuccino
8/17/2024,18:56.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/17/2024,42:39.4,card,ANON-0000-0000-0519,32.82,Latte
8/18/2024,09:42.6,card,ANON-0000-0000-0520,32.82,Cappuccino
8/18/2024,32:05.6,card,ANON-0000-0000-0521,32.82,Cappuccino
8/18/2024,41:06.2,card,ANON-0000-0000-0141,23.02,Cortado
8/18/2024,56:01.3,card,ANON-0000-0000-0522,27.92,Americano with Milk
8/18/2024,31:40.9,card,ANON-0000-0000-0463,32.82,Cappuccino
8/18/2024,30:21.6,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/18/2024,24:10.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/2024,26:03.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/2024,27:17.6,card,ANON-0000-0000-0523,23.02,Americano
8/18/2024,28:13.1,card,ANON-0000-0000-0523,23.02,Americano
8/19/2024,09:49.0,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/2024,10:51.2,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/2024,21:12.1,card,ANON-0000-0000-0507,32.82,Latte
8/19/2024,31:57.0,card,ANON-0000-0000-0491,32.82,Cocoa
8/20/2024,27:16.4,card,ANON-0000-0000-0141,23.02,Cortado
8/20/2024,29:14.9,card,ANON-0000-0000-0525,32.82,Latte
8/20/2024,49:47.5,card,ANON-0000-0000-0526,18.12,Espresso
8/20/2024,50:36.3,card,ANON-0000-0000-0526,23.02,Cortado
8/20/2024,14:54.9,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/20/2024,09:55.6,card,ANON-0000-0000-0527,23.02,Americano
8/20/2024,11:39.1,card,ANON-0000-0000-0528,23.02,Americano
8/20/2024,12:31.2,card,ANON-0000-0000-0529,23.02,Americano
8/20/2024,42:20.0,card,ANON-0000-0000-0141,32.82,Latte
8/20/2024,42:40.9,card,ANON-0000-0000-0530,32.82,Latte
8/20/2024,44:14.9,card,ANON-0000-0000-0531,32.82,Latte
8/20/2024,45:12.3,card,ANON-0000-0000-0531,32.82,Latte
8/20/2024,46:04.0,card,ANON-0000-0000-0532,32.82,Latte
8/21/2024,59:13.1,card,ANON-0000-0000-0533,27.92,Americano with Milk
8/21/2024,40:27.4,card,ANON-0000-0000-0141,23.02,Cortado
8/21/2024,13:32.4,card,ANON-0000-0000-0375,23.02,Americano
8/21/2024,38:44.5,card,ANON-0000-0000-0276,27.92,Americano with Milk
8/21/2024,51:41.4,card,ANON-0000-0000-0141,23.02,Cortado
8/21/2024,17:10.7,card,ANON-0000-0000-0534,32.82,Latte
8/21/2024,42:03.5,card,ANON-0000-0000-0507,32.82,Latte
8/22/2024,22:26.3,card,ANON-0000-0000-0141,23.02,Cortado
8/22/2024,09:23.5,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/22/2024,47:59.4,card,ANON-0000-0000-0535,27.92,Americano with Milk
8/22/2024,16:12.1,card,ANON-0000-0000-0510,32.82,Latte
8/22/2024,26:58.3,card,ANON-0000-0000-0536,32.82,Latte
8/22/2024,07:07.4,card,ANON-0000-0000-0537,32.82,Cappuccino
8/22/2024,27:27.3,card,ANON-0000-0000-0538,23.02,Americano
8/23/2024,43:16.1,card,ANON-0000-0000-0475,32.82,Latte
8/23/2024,21:48.1,card,ANON-0000-0000-0141,23.02,Cortado
8/23/2024,22:56.6,card,ANON-0000-0000-0425,32.82,Latte
8/23/2024,33:38.7,card,ANON-0000-0000-0225,23.02,Americano
8/23/2024,34:35.0,card,ANON-0000-0000-0225,23.02,Americano
8/23/2024,14:52.0,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/23/2024,10:58.7,card,ANON-0000-0000-0539,32.82,Cocoa
8/23/2024,11:55.5,card,ANON-0000-0000-0539,23.02,Americano
8/23/2024,39:12.3,card,ANON-0000-0000-0141,23.02,Cortado
8/23/2024,12:59.4,card,ANON-0000-0000-0540,32.82,Hot Chocolate
8/23/2024,24:54.7,card,ANON-0000-0000-0541,23.02,Americano
8/23/2024,28:52.8,card,ANON-0000-0000-0542,23.02,Americano
8/23/2024,48:02.8,card,ANON-0000-0000-0507,32.82,Latte
8/24/2024,13:42.3,card,ANON-0000-0000-0141,23.02,Cortado
8/24/2024,14:47.6,card,ANON-0000-0000-0141,23.02,Cortado
8/24/2024,44:11.6,card,ANON-0000-0000-0543,23.02,Cortado
8/24/2024,18:09.5,card,ANON-0000-0000-0544,18.12,Espresso
8/24/2024,18:52.3,card,ANON-0000-0000-0544,18.12,Espresso
8/24/2024,19:49.2,card,ANON-0000-0000-0544,23.02,Americano
8/25/2024,14:37.4,card,ANON-0000-0000-0141,23.02,Cortado
8/25/2024,26:27.7,card,ANON-0000-0000-0408,23.02,Americano
8/25/2024,27:36.4,card,ANON-0000-0000-0408,23.02,Americano
8/25/2024,24:22.3,card,ANON-0000-0000-0545,32.82,Cappuccino
8/25/2024,41:42.7,card,ANON-0000-0000-0546,32.82,Cappuccino
8/25/2024,53:02.7,card,ANON-0000-0000-0077,32.82,Latte
8/26/2024,11:47.3,card,ANON-0000-0000-0141,23.02,Cortado
8/26/2024,16:09.6,card,ANON-0000-0000-0408,23.02,Americano
8/26/2024,17:23.2,card,ANON-0000-0000-0408,23.02,Americano
8/26/2024,21:36.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/26/2024,37:44.5,card,ANON-0000-0000-0547,32.82,Latte
8/26/2024,38:49.0,card,ANON-0000-0000-0548,32.82,Cappuccino
8/26/2024,45:13.2,card,ANON-0000-0000-0003,23.02,Americano
8/26/2024,46:23.6,card,ANON-0000-0000-0003,23.02,Americano
8/26/2024,53:27.8,card,ANON-0000-0000-0549,27.92,Americano with Milk
8/26/2024,54:31.3,card,ANON-0000-0000-0549,32.82,Latte
8/26/2024,55:39.9,card,ANON-0000-0000-0550,27.92,Americano with Milk
8/27/2024,04:04.6,card,ANON-0000-0000-0375,32.82,Latte
8/28/2024,08:18.8,card,ANON-0000-0000-0551,27.92,Americano with Milk
8/28/2024,10:04.1,card,ANON-0000-0000-0551,32.82,Cappuccino
8/28/2024,35:06.9,card,ANON-0000-0000-0375,23.02,Americano
8/28/2024,48:35.2,card,ANON-0000-0000-0552,27.92,Americano with Milk
8/29/2024,29:30.3,card,ANON-0000-0000-0553,23.02,Americano
8/30/2024,13:30.5,card,ANON-0000-0000-0554,32.82,Latte
8/30/2024,14:32.8,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/30/2024,15:35.4,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/31/2024,08:32.5,card,ANON-0000-0000-0371,23.02,Cortado
8/31/2024,02:08.2,card,ANON-0000-0000-0555,27.92,Americano with Milk
8/31/2024,22:26.9,card,ANON-0000-0000-0556,18.12,Espresso
8/31/2024,29:54.6,card,ANON-0000-0000-0557,27.92,Americano with Milk
8/31/2024,33:39.9,card,ANON-0000-0000-0141,23.02,Cortado
8/31/2024,34:32.9,card,ANON-0000-0000-0141,23.02,Cortado
9/1/2024,34:15.2,card,ANON-0000-0000-0141,23.02,Cortado
9/1/2024,11:24.7,card,ANON-0000-0000-0558,32.82,Cappuccino
9/1/2024,30:08.6,card,ANON-0000-0000-0181,27.92,Americano with Milk
9/1/2024,32:22.0,card,ANON-0000-0000-0181,23.02,Americano
9/1/2024,50:17.4,card,ANON-0000-0000-0559,27.92,Americano with Milk
9/1/2024,57:33.9,card,ANON-0000-0000-0560,32.82,Latte
9/1/2024,44:04.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/1/2024,20:46.3,card,ANON-0000-0000-0561,32.82,Latte
9/1/2024,23:13.9,card,ANON-0000-0000-0562,32.82,Latte
9/1/2024,24:49.7,card,ANON-0000-0000-0563,32.82,Latte
9/2/2024,24:39.8,card,ANON-0000-0000-0425,32.82,Latte
9/2/2024,50:17.6,card,ANON-0000-0000-0564,27.92,Americano with Milk
9/2/2024,51:33.1,card,ANON-0000-0000-0565,32.82,Latte
9/2/2024,58:47.1,card,ANON-0000-0000-0566,27.92,Americano with Milk
9/2/2024,09:43.9,card,ANON-0000-0000-0567,32.82,Cappuccino
9/2/2024,11:17.9,card,ANON-0000-0000-0179,32.82,Cocoa
9/2/2024,52:32.0,card,ANON-0000-0000-0568,23.02,Americano
9/2/2024,53:29.1,card,ANON-0000-0000-0568,23.02,Americano
9/3/2024,22:15.4,card,ANON-0000-0000-0569,32.82,Cocoa
9/3/2024,28:12.4,card,ANON-0000-0000-0168,32.82,Cappuccino
9/3/2024,41:11.7,card,ANON-0000-0000-0570,32.82,Latte
9/3/2024,03:12.5,card,ANON-0000-0000-0571,27.92,Americano with Milk
9/3/2024,04:11.7,card,ANON-0000-0000-0571,32.82,Cappuccino
9/3/2024,12:48.2,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/2024,13:33.7,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/2024,17:02.2,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/3/2024,20:17.2,card,ANON-0000-0000-0573,27.92,Americano with Milk
9/3/2024,37:52.3,card,ANON-0000-0000-0574,32.82,Latte
9/3/2024,38:56.4,card,ANON-0000-0000-0575,32.82,Cocoa
9/3/2024,56:53.4,card,ANON-0000-0000-0576,23.02,Cortado
9/3/2024,14:51.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,16:17.3,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,48:34.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,11:12.3,card,ANON-0000-0000-0467,32.82,Latte
9/3/2024,17:13.8,card,ANON-0000-0000-0467,27.92,Americano with Milk
9/4/2024,11:21.6,card,ANON-0000-0000-0577,27.92,Americano with Milk
9/4/2024,33:36.6,card,ANON-0000-0000-0510,32.82,Latte
9/4/2024,48:03.5,card,ANON-0000-0000-0019,23.02,Americano
9/4/2024,55:34.5,card,ANON-0000-0000-0578,27.92,Americano with Milk
9/4/2024,53:31.3,card,ANON-0000-0000-0565,32.82,Latte
9/4/2024,03:50.6,card,ANON-0000-0000-0579,32.82,Latte
9/4/2024,05:16.1,card,ANON-0000-0000-0579,27.92,Americano with Milk
9/4/2024,03:46.9,card,ANON-0000-0000-0580,32.82,Cappuccino
9/4/2024,41:42.0,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/4/2024,19:35.6,card,ANON-0000-0000-0494,32.82,Latte
9/5/2024,31:17.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/5/2024,28:56.2,card,ANON-0000-0000-0581,27.92,Americano with Milk
9/5/2024,06:30.6,card,ANON-0000-0000-0019,23.02,Americano
9/5/2024,00:27.7,card,ANON-0000-0000-0582,32.82,Latte
9/5/2024,25:12.3,card,ANON-0000-0000-0583,32.82,Latte
9/5/2024,38:50.4,card,ANON-0000-0000-0584,23.02,Americano
9/5/2024,39:59.6,card,ANON-0000-0000-0585,27.92,Americano with Milk
9/5/2024,04:28.9,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/2024,05:31.7,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/2024,30:15.0,card,ANON-0000-0000-0587,32.82,Cappuccino
9/5/2024,54:24.4,card,ANON-0000-0000-0588,23.02,Americano
9/5/2024,55:31.4,card,ANON-0000-0000-0588,32.82,Cappuccino
9/5/2024,26:28.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/5/2024,27:30.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/6/2024,25:33.9,card,ANON-0000-0000-0582,32.82,Cappuccino
9/6/2024,34:46.8,card,ANON-0000-0000-0425,32.82,Latte
9/6/2024,54:41.9,card,ANON-0000-0000-0589,23.02,Americano
9/6/2024,50:39.9,card,ANON-0000-0000-0590,18.12,Espresso
9/6/2024,51:52.2,card,ANON-0000-0000-0590,32.82,Latte
9/6/2024,30:06.0,card,ANON-0000-0000-0591,32.82,Hot Chocolate
9/6/2024,23:25.4,card,ANON-0000-0000-0095,18.12,Espresso
9/6/2024,24:29.3,card,ANON-0000-0000-0467,18.12,Espresso
9/6/2024,00:12.0,card,ANON-0000-0000-0283,32.82,Latte
9/6/2024,09:31.2,card,ANON-0000-0000-0507,32.82,Latte
9/7/2024,48:57.0,card,ANON-0000-0000-0592,32.82,Latte
9/7/2024,52:03.0,card,ANON-0000-0000-0543,23.02,Cortado
9/7/2024,53:03.6,card,ANON-0000-0000-0543,23.02,Cortado
9/7/2024,54:41.6,card,ANON-0000-0000-0593,23.02,Cortado
9/7/2024,57:47.7,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/2024,59:02.3,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/2024,00:19.7,card,ANON-0000-0000-0141,23.02,Cortado
9/7/2024,22:44.5,card,ANON-0000-0000-0594,23.02,Americano
9/7/2024,37:52.3,card,ANON-0000-0000-0595,18.12,Espresso
9/7/2024,40:12.6,card,ANON-0000-0000-0595,18.12,Espresso
9/7/2024,53:32.2,card,ANON-0000-0000-0596,32.82,Latte
9/7/2024,18:56.8,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/7/2024,20:00.0,card,ANON-0000-0000-0019,23.02,Americano
9/7/2024,20:57.1,card,ANON-0000-0000-0012,18.12,Espresso
9/7/2024,55:08.5,card,ANON-0000-0000-0597,32.82,Latte
9/7/2024,20:01.0,card,ANON-0000-0000-0019,23.02,Americano
9/7/2024,20:59.3,card,ANON-0000-0000-0012,18.12,Espresso
9/7/2024,35:04.9,card,ANON-0000-0000-0283,32.82,Cocoa
9/7/2024,36:05.1,card,ANON-0000-0000-0283,32.82,Latte
9/7/2024,37:15.5,card,ANON-0000-0000-0283,32.82,Latte
9/7/2024,13:51.7,card,ANON-0000-0000-0598,32.82,Latte
9/7/2024,14:59.2,card,ANON-0000-0000-0598,32.82,Latte
9/8/2024,15:40.8,card,ANON-0000-0000-0141,23.02,Cortado
9/8/2024,18:17.0,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,19:12.4,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,05:56.1,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,43:28.0,card,ANON-0000-0000-0486,23.02,Cortado
9/8/2024,13:32.9,card,ANON-0000-0000-0347,23.02,Americano
9/9/2024,51:13.6,card,ANON-0000-0000-0599,32.82,Latte
9/9/2024,53:51.6,card,ANON-0000-0000-0582,32.82,Cappuccino
9/9/2024,55:21.6,card,ANON-0000-0000-0599,27.92,Americano with Milk
9/9/2024,56:37.7,card,ANON-0000-0000-0570,32.82,Latte
9/9/2024,49:50.7,card,ANON-0000-0000-0583,32.82,Latte
9/9/2024,50:51.7,card,ANON-0000-0000-0583,32.82,Hot Chocolate
9/9/2024,59:10.7,card,ANON-0000-0000-0494,32.82,Latte
9/9/2024,11:36.1,card,ANON-0000-0000-0600,27.92,Americano with Milk
9/9/2024,12:50.6,card,ANON-0000-0000-0601,27.92,Americano with Milk
9/9/2024,29:49.2,card,ANON-0000-0000-0602,32.82,Latte
9/9/2024,06:59.7,card,ANON-0000-0000-0603,18.12,Espresso
9/9/2024,12:13.8,card,ANON-0000-0000-0604,32.82,Latte
9/9/2024,13:24.5,card,ANON-0000-0000-0604,23.02,Americano
9/9/2024,24:10.4,card,ANON-0000-0000-0605,32.82,Latte
9/9/2024,13:46.3,card,ANON-0000-0000-0507,32.82,Latte
9/9/2024,07:36.2,card,ANON-0000-0000-0268,32.82,Cappuccino
9/9/2024,13:43.5,card,ANON-0000-0000-0606,32.82,Latte
9/10/2024,12:02.4,card,ANON-0000-0000-0607,32.82,Hot Chocolate
9/10/2024,32:46.8,card,ANON-0000-0000-0608,32.82,Cappuccino
9/10/2024,21:54.4,card,ANON-0000-0000-0543,23.02,Cortado
9/10/2024,23:05.9,card,ANON-0000-0000-0543,23.02,Cortado
9/10/2024,43:41.8,card,ANON-0000-0000-0609,32.82,Cappuccino
9/10/2024,45:22.6,card,ANON-0000-0000-0610,27.92,Americano with Milk
9/10/2024,02:43.0,card,ANON-0000-0000-0611,32.82,Latte
9/10/2024,03:53.3,card,ANON-0000-0000-0611,32.82,Latte
9/10/2024,29:34.6,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/10/2024,30:27.0,card,ANON-0000-0000-0012,23.02,Americano
9/11/2024,47:22.3,card,ANON-0000-0000-0612,32.82,Latte
9/11/2024,28:46.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/11/2024,52:09.2,card,ANON-0000-0000-0613,32.82,Latte
9/11/2024,53:12.5,card,ANON-0000-0000-0614,32.82,Cappuccino
9/11/2024,13:14.9,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/11/2024,14:18.9,card,ANON-0000-0000-0531,32.82,Latte
9/11/2024,15:19.3,card,ANON-0000-0000-0531,32.82,Latte
9/11/2024,01:34.2,card,ANON-0000-0000-0584,23.02,Cortado
9/12/2024,57:25.6,card,ANON-0000-0000-0347,18.12,Espresso
9/12/2024,58:19.8,card,ANON-0000-0000-0347,27.92,Americano with Milk
9/12/2024,27:36.1,card,ANON-0000-0000-0615,27.92,Americano with Milk
9/12/2024,08:22.2,card,ANON-0000-0000-0565,32.82,Cappuccino
9/12/2024,31:07.0,card,ANON-0000-0000-0616,23.02,Cortado
9/12/2024,32:23.0,card,ANON-0000-0000-0616,23.02,Cortado
9/12/2024,37:20.4,card,ANON-0000-0000-0141,23.02,Cortado
9/12/2024,38:09.7,card,ANON-0000-0000-0141,23.02,Cortado
9/12/2024,01:25.2,card,ANON-0000-0000-0617,32.82,Latte
9/12/2024,09:10.4,card,ANON-0000-0000-0618,23.02,Americano
9/12/2024,10:21.2,card,ANON-0000-0000-0618,32.82,Cappuccino
9/12/2024,13:16.8,card,ANON-0000-0000-0319,23.02,Cortado
9/13/2024,56:53.8,card,ANON-0000-0000-0570,32.82,Latte
9/13/2024,41:03.0,card,ANON-0000-0000-0425,32.82,Latte
9/13/2024,54:15.8,card,ANON-0000-0000-0375,32.82,Latte
9/13/2024,51:19.4,card,ANON-0000-0000-0619,32.82,Latte
9/13/2024,38:18.9,card,ANON-0000-0000-0242,27.92,Americano with Milk
9/13/2024,50:53.9,card,ANON-0000-0000-0552,27.92,Americano with Milk
9/14/2024,29:19.4,card,ANON-0000-0000-0543,32.82,Cappuccino
9/14/2024,30:16.9,card,ANON-0000-0000-0543,32.82,Cappuccino
9/15/2024,42:40.9,card,ANON-0000-0000-0347,18.12,Espresso
9/15/2024,49:38.7,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/15/2024,49:37.4,card,ANON-0000-0000-0304,23.02,Americano
9/15/2024,36:19.3,card,ANON-0000-0000-0141,23.02,Cortado
9/15/2024,37:20.6,card,ANON-0000-0000-0141,23.02,Cortado
9/15/2024,53:18.7,card,ANON-0000-0000-0543,32.82,Cappuccino
9/16/2024,32:22.9,card,ANON-0000-0000-0621,32.82,Latte
9/16/2024,33:36.8,card,ANON-0000-0000-0584,27.92,Americano with Milk
9/16/2024,23:19.3,card,ANON-0000-0000-0621,32.82,Latte
9/16/2024,16:05.7,card,ANON-0000-0000-0622,27.92,Americano with Milk
9/16/2024,18:03.3,card,ANON-0000-0000-0623,32.82,Latte
9/16/2024,54:45.4,card,ANON-0000-0000-0624,32.82,Latte
9/16/2024,56:05.3,card,ANON-0000-0000-0625,32.82,Latte
9/16/2024,10:18.7,card,ANON-0000-0000-0626,27.92,Americano with Milk
9/16/2024,11:32.5,card,ANON-0000-0000-0626,32.82,Latte
9/16/2024,37:47.3,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/16/2024,38:48.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/17/2024,54:57.9,card,ANON-0000-0000-0627,23.02,Cortado
9/17/2024,09:00.9,card,ANON-0000-0000-0621,32.82,Latte
9/17/2024,37:37.6,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/17/2024,42:31.5,card,ANON-0000-0000-0141,23.02,Cortado
9/17/2024,10:03.8,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/2024,11:08.2,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/2024,34:56.8,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/17/2024,38:33.8,card,ANON-0000-0000-0628,18.12,Espresso
9/17/2024,39:33.7,card,ANON-0000-0000-0628,27.92,Americano with Milk
9/17/2024,44:15.2,card,ANON-0000-0000-0629,32.82,Latte
9/17/2024,54:23.0,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/2024,55:31.2,card,ANON-0000-0000-0630,23.02,Cortado
9/17/2024,29:37.2,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/2024,31:00.7,card,ANON-0000-0000-0630,32.82,Latte
9/17/2024,54:23.8,card,ANON-0000-0000-0631,32.82,Hot Chocolate
9/17/2024,00:45.9,card,ANON-0000-0000-0632,27.92,Americano with Milk
9/17/2024,03:53.3,card,ANON-0000-0000-0633,27.92,Americano with Milk
9/17/2024,12:47.9,card,ANON-0000-0000-0634,32.82,Latte
9/17/2024,13:59.7,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/2024,14:59.5,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/2024,31:57.4,card,ANON-0000-0000-0635,27.92,Americano with Milk
9/17/2024,19:36.0,card,ANON-0000-0000-0636,32.82,Hot Chocolate
9/17/2024,20:19.4,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/18/2024,29:48.9,card,ANON-0000-0000-0638,32.82,Latte
9/18/2024,34:19.7,card,ANON-0000-0000-0639,32.82,Latte
9/18/2024,15:38.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/18/2024,18:21.6,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/19/2024,17:18.7,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/19/2024,30:29.0,card,ANON-0000-0000-0627,23.02,Cortado
9/19/2024,01:30.6,card,ANON-0000-0000-0494,32.82,Latte
9/19/2024,59:33.6,card,ANON-0000-0000-0004,23.02,Americano
9/19/2024,00:33.6,card,ANON-0000-0000-0004,27.92,Americano with Milk
9/19/2024,45:42.4,card,ANON-0000-0000-0640,23.02,Cortado
9/20/2024,34:56.9,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/20/2024,46:15.4,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/20/2024,39:55.5,card,ANON-0000-0000-0333,27.92,Americano with Milk
